,Start Date,End Date,Time Scheduled,Duration (in seconds),expiwellID,Participant ID,onTask,visImag,inSpeech,intent,struct,real,concAbs,import,relGoal,fullDev,oftMind,emotVal,tempOr,funct,functOth
3254,05/26/2024 01:58PM,05/26/2024 01:58PM,05/26/2024 01:57PM - 05/26/2024 02:17PM,19.413,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,3.0,6.0,4.0,6.0,4.0,3.0,
3255,05/26/2024 03:29PM,05/26/2024 03:29PM,05/26/2024 03:28PM - 05/26/2024 03:48PM,19.412,664fa94fe0fe3a9553b1cea4,145,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,
3256,05/26/2024 08:17PM,05/26/2024 08:17PM,05/26/2024 08:16PM - 05/26/2024 08:36PM,38.049,664fa94fe0fe3a9553b1cea4,145,4.0,4.0,3.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,3.0,4.0,
3257,05/27/2024 09:25AM,05/27/2024 09:26AM,05/27/2024 09:25AM - 05/27/2024 09:45AM,27.454,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,3.0,5.0,
3258,05/27/2024 11:28AM,05/27/2024 11:28AM,05/27/2024 11:22AM - 05/27/2024 11:42AM,19.246,664fa94fe0fe3a9553b1cea4,145,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,
3259,05/27/2024 02:45PM,05/27/2024 02:45PM,05/27/2024 02:28PM - 05/27/2024 02:48PM,21.89,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,
3260,05/27/2024 03:43PM,05/27/2024 03:44PM,05/27/2024 03:42PM - 05/27/2024 04:02PM,22.936,664fa94fe0fe3a9553b1cea4,145,3.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,4.0,
3261,05/27/2024 05:35PM,05/27/2024 05:35PM,05/27/2024 05:33PM - 05/27/2024 05:53PM,21.216,664fa94fe0fe3a9553b1cea4,145,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,
3262,05/27/2024 07:53PM,05/27/2024 07:53PM,05/27/2024 07:53PM - 05/27/2024 08:13PM,22.607,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,
3263,05/28/2024 10:22AM,05/28/2024 10:23AM,05/28/2024 10:22AM - 05/28/2024 10:42AM,20.761,664fa94fe0fe3a9553b1cea4,145,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,
3264,05/28/2024 11:19AM,05/28/2024 11:19AM,05/28/2024 11:18AM - 05/28/2024 11:38AM,17.904,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,
3265,05/28/2024 04:16PM,05/28/2024 04:16PM,05/28/2024 04:15PM - 05/28/2024 04:35PM,20.19,664fa94fe0fe3a9553b1cea4,145,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,
3266,05/28/2024 06:48PM,05/28/2024 06:49PM,05/28/2024 06:31PM - 05/28/2024 06:51PM,99.998,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,
3267,05/28/2024 07:19PM,05/28/2024 07:20PM,05/28/2024 07:19PM - 05/28/2024 07:39PM,43.223,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,
3268,05/29/2024 10:19AM,05/29/2024 10:19AM,05/29/2024 10:18AM - 05/29/2024 10:38AM,25.818,664fa94fe0fe3a9553b1cea4,145,3.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,
3269,05/29/2024 12:12PM,05/29/2024 12:12PM,05/29/2024 12:06PM - 05/29/2024 12:26PM,28.526,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,5.0,
3270,05/29/2024 02:04PM,05/29/2024 02:05PM,05/29/2024 02:04PM - 05/29/2024 02:24PM,21.082,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,
3271,05/29/2024 03:19PM,05/29/2024 03:19PM,05/29/2024 03:18PM - 05/29/2024 03:38PM,20.551,664fa94fe0fe3a9553b1cea4,145,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,
3272,05/29/2024 06:22PM,05/29/2024 06:23PM,05/29/2024 06:22PM - 05/29/2024 06:42PM,48.481,664fa94fe0fe3a9553b1cea4,145,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,
3273,05/29/2024 08:45PM,05/29/2024 08:46PM,05/29/2024 08:36PM - 05/29/2024 08:56PM,29.189,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,
3274,05/30/2024 10:30AM,05/30/2024 10:31AM,05/30/2024 10:26AM - 05/30/2024 10:46AM,50.27,664fa94fe0fe3a9553b1cea4,145,4.0,3.0,5.0,5.0,3.0,5.0,4.0,6.0,4.0,4.0,4.0,5.0,3.0,3.0,
3275,05/30/2024 11:55AM,05/30/2024 11:55AM,05/30/2024 11:54AM - 05/30/2024 12:14PM,27.642,664fa94fe0fe3a9553b1cea4,145,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,
3276,05/30/2024 01:34PM,05/30/2024 01:34PM,05/30/2024 01:34PM - 05/30/2024 01:54PM,23.423,664fa94fe0fe3a9553b1cea4,145,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,
3277,05/30/2024 04:23PM,05/30/2024 04:24PM,05/30/2024 04:20PM - 05/30/2024 04:40PM,53.504,664fa94fe0fe3a9553b1cea4,145,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,
3278,05/30/2024 08:43PM,05/30/2024 08:44PM,05/30/2024 08:27PM - 05/30/2024 08:47PM,34.698,664fa94fe0fe3a9553b1cea4,145,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,
3279,05/24/2024 04:47PM,05/24/2024 04:48PM,05/24/2024 04:32PM - 05/24/2024 04:52PM,60.841,664fa23fe0fe3a9553b151fb,146,2.0,1.0,6.0,4.0,1.0,7.0,7.0,6.0,1.0,7.0,1.0,4.0,3.0,1.0,
3280,05/24/2024 05:24PM,05/24/2024 05:25PM,05/24/2024 05:16PM - 05/24/2024 05:36PM,67.872,664fa23fe0fe3a9553b151fb,146,2.0,1.0,6.0,6.0,2.0,6.0,7.0,6.0,1.0,5.0,2.0,4.0,3.0,2.0,
3283,05/25/2024 12:09PM,05/25/2024 12:10PM,05/25/2024 11:50AM - 05/25/2024 12:10PM,50.937,664fa23fe0fe3a9553b151fb,146,2.0,1.0,3.0,2.0,1.0,4.0,6.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,
3284,05/25/2024 01:47PM,05/25/2024 01:48PM,05/25/2024 01:46PM - 05/25/2024 02:06PM,53.241,664fa23fe0fe3a9553b151fb,146,3.0,1.0,5.0,2.0,4.0,7.0,7.0,7.0,4.0,4.0,3.0,3.0,2.0,3.0,
3290,05/27/2024 12:10PM,05/27/2024 12:11PM,05/27/2024 12:08PM - 05/27/2024 12:28PM,65.418,664fa23fe0fe3a9553b151fb,146,2.0,1.0,6.0,1.0,1.0,7.0,7.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,
3291,05/27/2024 01:26PM,05/27/2024 01:27PM,05/27/2024 01:25PM - 05/27/2024 01:45PM,49.753,664fa23fe0fe3a9553b151fb,146,3.0,1.0,7.0,6.0,4.0,5.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,
3293,05/27/2024 08:38PM,05/27/2024 08:39PM,05/27/2024 08:37PM - 05/27/2024 08:57PM,54.927,664fa23fe0fe3a9553b151fb,146,3.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,
3294,05/28/2024 03:57PM,05/28/2024 03:57PM,05/28/2024 03:56PM - 05/28/2024 04:16PM,42.962,664fa23fe0fe3a9553b151fb,146,4.0,1.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,
3296,05/29/2024 09:15AM,05/29/2024 09:18AM,05/29/2024 09:03AM - 05/29/2024 09:23AM,178.442,664fa23fe0fe3a9553b151fb,146,3.0,1.0,4.0,3.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,
3297,05/29/2024 01:25PM,05/29/2024 01:26PM,05/29/2024 01:24PM - 05/29/2024 01:44PM,88.435,664fa23fe0fe3a9553b151fb,146,4.0,1.0,2.0,6.0,4.0,6.0,6.0,5.0,1.0,3.0,1.0,2.0,2.0,5.0,
3300,05/30/2024 10:46AM,05/30/2024 10:47AM,05/30/2024 10:34AM - 05/30/2024 10:54AM,37.875,664fa23fe0fe3a9553b151fb,146,4.0,1.0,1.0,7.0,1.0,7.0,7.0,6.0,1.0,7.0,1.0,4.0,3.0,3.0,
3301,05/30/2024 12:37PM,05/30/2024 12:39PM,05/30/2024 12:36PM - 05/30/2024 12:56PM,116.231,664fa23fe0fe3a9553b151fb,146,3.0,1.0,4.0,2.0,3.0,7.0,7.0,7.0,1.0,4.0,5.0,3.0,3.0,3.0,
3303,05/30/2024 08:01PM,05/30/2024 08:01PM,05/30/2024 07:42PM - 05/30/2024 08:02PM,43.296,664fa23fe0fe3a9553b151fb,146,3.0,1.0,6.0,4.0,3.0,5.0,6.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,
3304,05/25/2024 01:32PM,05/25/2024 01:34PM,05/25/2024 01:25PM - 05/25/2024 01:45PM,96.355,664dfbf551501094c9bf026e,147,2.0,5.0,5.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,1.0,
3305,05/25/2024 04:00PM,05/25/2024 04:03PM,05/25/2024 03:56PM - 05/25/2024 04:16PM,231.486,664dfbf551501094c9bf026e,147,3.0,6.0,1.0,2.0,5.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,
3306,05/25/2024 06:24PM,05/25/2024 06:25PM,05/25/2024 06:21PM - 05/25/2024 06:41PM,55.744,664dfbf551501094c9bf026e,147,2.0,3.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,
3309,05/26/2024 05:47PM,05/26/2024 05:49PM,05/26/2024 05:43PM - 05/26/2024 06:03PM,105.921,664dfbf551501094c9bf026e,147,3.0,4.0,5.0,1.0,2.0,7.0,6.0,7.0,7.0,7.0,5.0,3.0,1.0,6.0,
3310,05/26/2024 07:06PM,05/26/2024 07:11PM,05/26/2024 07:00PM - 05/26/2024 07:20PM,335.152,664dfbf551501094c9bf026e,147,4.0,5.0,4.0,4.0,3.0,5.0,5.0,6.0,2.0,3.0,5.0,4.0,2.0,2.0,
3311,05/27/2024 09:32AM,05/27/2024 09:33AM,05/27/2024 09:23AM - 05/27/2024 09:43AM,65.684,664dfbf551501094c9bf026e,147,3.0,5.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,5.0,5.0,6.0,2.0,6.0,
3312,05/27/2024 01:13PM,05/27/2024 01:13PM,05/27/2024 01:11PM - 05/27/2024 01:31PM,51.75,664dfbf551501094c9bf026e,147,4.0,4.0,5.0,3.0,4.0,6.0,5.0,3.0,5.0,7.0,5.0,6.0,2.0,2.0,
3315,05/27/2024 06:25PM,05/27/2024 06:26PM,05/27/2024 06:23PM - 05/27/2024 06:43PM,59.857,664dfbf551501094c9bf026e,147,4.0,5.0,6.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,2.0,1.0,
3317,05/28/2024 03:56PM,05/28/2024 03:58PM,05/28/2024 03:55PM - 05/28/2024 04:15PM,76.982,664dfbf551501094c9bf026e,147,2.0,3.0,2.0,5.0,3.0,5.0,5.0,7.0,6.0,7.0,4.0,6.0,1.0,4.0,
3321,05/29/2024 11:39AM,05/29/2024 11:40AM,05/29/2024 11:31AM - 05/29/2024 11:51AM,58.609,664dfbf551501094c9bf026e,147,2.0,5.0,4.0,3.0,1.0,7.0,5.0,6.0,7.0,7.0,3.0,7.0,2.0,1.0,
3323,05/29/2024 03:46PM,05/29/2024 03:47PM,05/29/2024 03:45PM - 05/29/2024 04:05PM,64.539,664dfbf551501094c9bf026e,147,2.0,5.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,
3332,05/24/2024 09:44AM,05/24/2024 09:45AM,05/24/2024 09:43AM - 05/24/2024 10:03AM,61.893,664fc1e6e0fe3a9553b349fa,148,4.0,3.0,7.0,6.0,3.0,1.0,2.0,3.0,3.0,4.0,5.0,6.0,3.0,1.0,
3333,05/24/2024 01:50PM,05/24/2024 01:57PM,05/24/2024 01:49PM - 05/24/2024 02:09PM,418.141,664fc1e6e0fe3a9553b349fa,148,2.0,3.0,1.0,6.0,4.0,7.0,6.0,7.0,7.0,1.0,7.0,7.0,2.0,4.0,
3334,05/24/2024 04:31PM,05/24/2024 04:31PM,05/24/2024 04:31PM - 05/24/2024 04:51PM,31.237,664fc1e6e0fe3a9553b349fa,148,2.0,3.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,
3365,05/29/2024 01:46PM,05/29/2024 01:46PM,05/29/2024 01:45PM - 05/29/2024 02:05PM,24.396,664fc1e6e0fe3a9553b349fa,148,3.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,
3377,05/24/2024 04:16PM,05/24/2024 04:17PM,05/24/2024 04:15PM - 05/24/2024 04:35PM,88.139,664ffbbde0fe3a9553b789fa,149,3.0,2.0,5.0,2.0,5.0,6.0,6.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,
3380,05/25/2024 09:55AM,05/25/2024 09:56AM,05/25/2024 09:43AM - 05/25/2024 10:03AM,53.543,664ffbbde0fe3a9553b789fa,149,4.0,5.0,2.0,5.0,1.0,3.0,6.0,7.0,3.0,2.0,5.0,3.0,2.0,4.0,
3383,05/25/2024 04:06PM,05/25/2024 04:07PM,05/25/2024 04:05PM - 05/25/2024 04:25PM,49.313,664ffbbde0fe3a9553b789fa,149,2.0,4.0,5.0,6.0,4.0,7.0,7.0,3.0,4.0,6.0,2.0,4.0,3.0,2.0,
3384,05/25/2024 06:14PM,05/25/2024 06:15PM,05/25/2024 06:12PM - 05/25/2024 06:32PM,95.3,664ffbbde0fe3a9553b789fa,149,4.0,1.0,4.0,3.0,6.0,6.0,7.0,4.0,2.0,6.0,1.0,6.0,2.0,7.0,Thinking about a current situation and the intent behind it if a social partner
3385,05/25/2024 08:16PM,05/25/2024 08:18PM,05/25/2024 08:15PM - 05/25/2024 08:35PM,89.815,664ffbbde0fe3a9553b789fa,149,2.0,6.0,2.0,5.0,1.0,6.0,7.0,1.0,1.0,5.0,1.0,4.0,3.0,2.0,
3386,05/26/2024 01:59PM,05/26/2024 02:00PM,05/26/2024 01:58PM - 05/26/2024 02:18PM,45.816,664ffbbde0fe3a9553b789fa,149,3.0,5.0,3.0,4.0,2.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,
3390,05/27/2024 07:09PM,05/27/2024 07:10PM,05/27/2024 07:09PM - 05/27/2024 07:29PM,55.661,664ffbbde0fe3a9553b789fa,149,4.0,2.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,6.0,
3391,05/28/2024 09:38AM,05/28/2024 09:39AM,05/28/2024 09:37AM - 05/28/2024 09:57AM,43.359,664ffbbde0fe3a9553b789fa,149,4.0,2.0,5.0,1.0,4.0,7.0,7.0,5.0,3.0,6.0,6.0,4.0,3.0,2.0,
3394,05/28/2024 06:30PM,05/28/2024 06:30PM,05/28/2024 06:29PM - 05/28/2024 06:49PM,41.11,664ffbbde0fe3a9553b789fa,149,2.0,6.0,1.0,2.0,1.0,4.0,3.0,7.0,2.0,2.0,3.0,7.0,3.0,5.0,
3395,05/28/2024 08:30PM,05/28/2024 08:31PM,05/28/2024 08:29PM - 05/28/2024 08:49PM,89.443,664ffbbde0fe3a9553b789fa,149,3.0,7.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,
3397,05/29/2024 11:25AM,05/29/2024 11:26AM,05/29/2024 11:24AM - 05/29/2024 11:44AM,46.663,664ffbbde0fe3a9553b789fa,149,5.0,1.0,2.0,5.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,6.0,1.0,5.0,
3403,05/30/2024 01:55PM,05/30/2024 01:56PM,05/30/2024 01:54PM - 05/30/2024 02:14PM,40.56,664ffbbde0fe3a9553b789fa,149,2.0,6.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,
3421,05/25/2024 01:32PM,05/25/2024 01:35PM,05/25/2024 01:16PM - 05/25/2024 01:36PM,152.171,66506895166f80d151432198,151,3.0,3.0,7.0,1.0,5.0,7.0,7.0,7.0,1.0,2.0,4.0,2.0,3.0,1.0,
3424,05/26/2024 09:05AM,05/26/2024 09:07AM,05/26/2024 09:04AM - 05/26/2024 09:24AM,117.06,66506895166f80d151432198,151,3.0,2.0,3.0,1.0,1.0,7.0,7.0,2.0,1.0,5.0,1.0,4.0,1.0,5.0,
3425,05/26/2024 12:43PM,05/26/2024 12:44PM,05/26/2024 12:36PM - 05/26/2024 12:56PM,95.652,66506895166f80d151432198,151,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,
3426,05/26/2024 01:11PM,05/26/2024 01:12PM,05/26/2024 01:10PM - 05/26/2024 01:30PM,85.64,66506895166f80d151432198,151,3.0,2.0,7.0,1.0,3.0,7.0,7.0,2.0,1.0,6.0,4.0,6.0,2.0,7.0,Connect with my newborn daughter
3427,05/26/2024 03:39PM,05/26/2024 03:40PM,05/26/2024 03:28PM - 05/26/2024 03:48PM,74.736,66506895166f80d151432198,151,3.0,1.0,1.0,3.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,3.0,
3428,05/26/2024 06:23PM,05/26/2024 06:24PM,05/26/2024 06:20PM - 05/26/2024 06:40PM,74.562,66506895166f80d151432198,151,3.0,6.0,7.0,5.0,4.0,7.0,7.0,4.0,3.0,6.0,4.0,5.0,3.0,1.0,
3429,05/26/2024 07:12PM,05/26/2024 07:16PM,05/26/2024 07:05PM - 05/26/2024 07:25PM,211.418,66506895166f80d151432198,151,4.0,7.0,6.0,6.0,6.0,7.0,7.0,4.0,5.0,7.0,4.0,3.0,3.0,1.0,
3430,05/27/2024 09:53AM,05/27/2024 09:54AM,05/27/2024 09:52AM - 05/27/2024 10:12AM,63.324,66506895166f80d151432198,151,3.0,2.0,4.0,5.0,1.0,7.0,7.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,
3433,05/27/2024 02:39PM,05/27/2024 02:48PM,05/27/2024 02:21PM - 05/27/2024 02:41PM,554.652,66506895166f80d151432198,151,2.0,6.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,4.0,6.0,3.0,2.0,
3434,05/27/2024 03:20PM,05/27/2024 03:21PM,05/27/2024 03:19PM - 05/27/2024 03:39PM,61.081,66506895166f80d151432198,151,4.0,1.0,7.0,2.0,2.0,7.0,7.0,7.0,4.0,7.0,5.0,3.0,2.0,3.0,
3435,05/27/2024 05:40PM,05/27/2024 05:41PM,05/27/2024 05:28PM - 05/27/2024 05:48PM,61.771,66506895166f80d151432198,151,4.0,7.0,7.0,1.0,5.0,7.0,7.0,5.0,5.0,7.0,1.0,7.0,2.0,2.0,
3436,05/27/2024 08:18PM,05/27/2024 08:20PM,05/27/2024 08:08PM - 05/27/2024 08:28PM,103.8,66506895166f80d151432198,151,4.0,1.0,7.0,1.0,2.0,7.0,5.0,7.0,7.0,5.0,5.0,2.0,3.0,4.0,
3437,05/28/2024 11:41AM,05/28/2024 11:42AM,05/28/2024 11:40AM - 05/28/2024 12:00PM,44.972,66506895166f80d151432198,151,2.0,1.0,5.0,1.0,1.0,7.0,7.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,
3438,05/28/2024 01:35PM,05/28/2024 01:36PM,05/28/2024 01:24PM - 05/28/2024 01:44PM,63.427,66506895166f80d151432198,151,5.0,5.0,7.0,1.0,3.0,7.0,7.0,4.0,1.0,7.0,7.0,4.0,2.0,2.0,
3439,05/28/2024 04:23PM,05/28/2024 04:25PM,05/28/2024 04:15PM - 05/28/2024 04:35PM,97.084,66506895166f80d151432198,151,4.0,6.0,7.0,1.0,1.0,7.0,4.0,7.0,7.0,6.0,5.0,5.0,2.0,3.0,
3443,05/29/2024 01:24PM,05/29/2024 01:25PM,05/29/2024 01:20PM - 05/29/2024 01:40PM,78.004,66506895166f80d151432198,151,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,3.0,3.0,
3447,05/30/2024 11:19AM,05/30/2024 11:20AM,05/30/2024 11:11AM - 05/30/2024 11:31AM,47.174,66506895166f80d151432198,151,2.0,4.0,7.0,5.0,5.0,7.0,7.0,3.0,1.0,5.0,5.0,4.0,3.0,2.0,
3449,05/30/2024 08:15PM,05/30/2024 08:16PM,05/30/2024 08:13PM - 05/30/2024 08:33PM,53.485,66506895166f80d151432198,151,2.0,1.0,5.0,1.0,1.0,7.0,7.0,1.0,4.0,7.0,7.0,4.0,2.0,3.0,
3452,05/31/2024 02:16PM,05/31/2024 02:17PM,05/31/2024 02:15PM - 05/31/2024 02:35PM,51.519,66506895166f80d151432198,151,3.0,2.0,5.0,5.0,1.0,7.0,7.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,
3455,05/25/2024 11:47AM,05/25/2024 11:51AM,05/25/2024 11:42AM - 05/25/2024 12:02PM,239.194,66506d4ebb8cfd1298ce21c6,152,3.0,7.0,7.0,4.0,6.0,7.0,7.0,7.0,5.0,5.0,1.0,7.0,2.0,6.0,
3456,05/25/2024 02:00PM,05/25/2024 02:03PM,05/25/2024 01:46PM - 05/25/2024 02:06PM,138.989,66506d4ebb8cfd1298ce21c6,152,2.0,7.0,7.0,7.0,1.0,5.0,5.0,7.0,5.0,1.0,1.0,7.0,2.0,6.0,
3460,05/26/2024 11:23AM,05/26/2024 11:24AM,05/26/2024 11:22AM - 05/26/2024 11:42AM,45.409,66506d4ebb8cfd1298ce21c6,152,3.0,5.0,6.0,5.0,7.0,5.0,3.0,5.0,7.0,7.0,5.0,7.0,3.0,6.0,
3463,05/26/2024 06:19PM,05/26/2024 06:19PM,05/26/2024 06:02PM - 05/26/2024 06:22PM,36.989,66506d4ebb8cfd1298ce21c6,152,2.0,5.0,5.0,6.0,5.0,4.0,7.0,7.0,5.0,5.0,4.0,7.0,3.0,6.0,
3464,05/27/2024 10:26AM,05/27/2024 10:28AM,05/27/2024 10:24AM - 05/27/2024 10:44AM,123.478,66506d4ebb8cfd1298ce21c6,152,4.0,7.0,6.0,5.0,3.0,1.0,5.0,7.0,1.0,1.0,1.0,4.0,4.0,6.0,
3466,05/27/2024 01:01PM,05/27/2024 01:02PM,05/27/2024 01:00PM - 05/27/2024 01:20PM,45.41,66506d4ebb8cfd1298ce21c6,152,4.0,6.0,6.0,7.0,5.0,7.0,5.0,4.0,5.0,6.0,7.0,7.0,1.0,1.0,
3468,05/27/2024 05:56PM,05/27/2024 05:58PM,05/27/2024 05:54PM - 05/27/2024 06:14PM,150.78,66506d4ebb8cfd1298ce21c6,152,5.0,4.0,5.0,1.0,1.0,7.0,6.0,5.0,1.0,1.0,1.0,7.0,3.0,2.0,
3472,05/28/2024 01:06PM,05/28/2024 01:07PM,05/28/2024 01:04PM - 05/28/2024 01:24PM,53.037,66506d4ebb8cfd1298ce21c6,152,3.0,5.0,5.0,3.0,1.0,3.0,1.0,7.0,7.0,5.0,2.0,4.0,3.0,4.0,
3476,05/29/2024 01:12PM,05/29/2024 01:13PM,05/29/2024 01:10PM - 05/29/2024 01:30PM,79.855,66506d4ebb8cfd1298ce21c6,152,2.0,5.0,5.0,1.0,1.0,5.0,6.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,
3480,05/30/2024 10:37AM,05/30/2024 10:38AM,05/30/2024 10:31AM - 05/30/2024 10:51AM,85.832,66506d4ebb8cfd1298ce21c6,152,2.0,5.0,4.0,5.0,6.0,7.0,5.0,3.0,5.0,6.0,4.0,4.0,1.0,6.0,
3482,05/30/2024 01:18PM,05/30/2024 01:18PM,05/30/2024 01:11PM - 05/30/2024 01:31PM,23.611,66506d4ebb8cfd1298ce21c6,152,2.0,7.0,5.0,5.0,6.0,7.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,
3487,05/31/2024 02:08PM,05/31/2024 02:11PM,05/31/2024 02:04PM - 05/31/2024 02:24PM,175.04,66506d4ebb8cfd1298ce21c6,152,2.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,6.0,
3508,05/29/2024 11:50AM,05/29/2024 11:56AM,05/29/2024 11:49AM - 05/29/2024 12:09PM,340.539,6650b1de166f80d1514502cc,153,2.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,6.0,2.0,4.0,
3520,05/25/2024 11:02AM,05/25/2024 11:04AM,05/25/2024 11:01AM - 05/25/2024 11:21AM,150.323,6650b7ddbb8cfd1298d024d6,154,2.0,3.0,3.0,5.0,5.0,4.0,1.0,5.0,1.0,1.0,3.0,4.0,2.0,5.0,
3523,05/25/2024 06:39PM,05/25/2024 06:40PM,05/25/2024 06:38PM - 05/25/2024 06:58PM,79.371,6650b7ddbb8cfd1298d024d6,154,2.0,2.0,5.0,6.0,2.0,7.0,7.0,7.0,3.0,3.0,5.0,4.0,2.0,2.0,
3525,05/26/2024 09:46AM,05/26/2024 09:47AM,05/26/2024 09:45AM - 05/26/2024 10:05AM,61.645,6650b7ddbb8cfd1298d024d6,154,3.0,3.0,2.0,5.0,1.0,5.0,5.0,5.0,7.0,6.0,4.0,4.0,3.0,2.0,
3526,05/26/2024 12:25PM,05/26/2024 12:26PM,05/26/2024 12:24PM - 05/26/2024 12:44PM,93.643,6650b7ddbb8cfd1298d024d6,154,2.0,6.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,6.0,2.0,4.0,1.0,7.0,Memory that pertained to the task at hand 
3527,05/26/2024 02:19PM,05/26/2024 02:20PM,05/26/2024 02:18PM - 05/26/2024 02:38PM,62.699,6650b7ddbb8cfd1298d024d6,154,3.0,7.0,5.0,4.0,3.0,7.0,7.0,6.0,4.0,5.0,4.0,4.0,3.0,1.0,
